,applystudent2,school1,datetime,applystudent1,school2
225,21,다정고,2020-04-08 13:15:18.870451,20,양지고
226,21,다정고,2020-04-08 13:15:25.569822,20,양지고
227,21,다정고,2020-04-08 13:15:30.850143,20,양지고
228,21,다정고,2020-04-08 13:15:36.555040,20,양지고
229,21,다정고,2020-04-08 13:15:41.835903,20,양지고
230,21,다정고,2020-04-08 13:15:47.120716,20,양지고
231,21,다정고,2020-04-08 13:15:52.470440,20,양지고
232,21,다정고,2020-04-08 13:15:57.859315,20,양지고
233,21,다정고,2020-04-08 13:16:03.487095,20,양지고
234,21,다정고,2020-04-08 13:16:08.765717,20,양지고
235,21,다정고,2020-04-08 13:16:14.054831,20,양지고
236,21,다정고,2020-04-08 13:16:19.329754,20,양지고
237,21,다정고,2020-04-08 13:16:24.604847,20,양지고
238,21,다정고,2020-04-08 13:16:31.539940,20,양지고
239,21,다정고,2020-04-08 13:16:36.811103,20,양지고
240,21,다정고,2020-04-08 13:16:42.090762,20,양지고
241,21,다정고,2020-04-08 13:16:47.358751,20,양지고
242,21,다정고,2020-04-08 13:16:52.628440,20,양지고
243,21,다정고,2020-04-08 13:16:57.921038,20,양지고
244,21,다정고,2020-04-08 13:17:03.189025,20,양지고
245,21,다정고,2020-04-08 13:17:08.477969,20,양지고
246,21,다정고,2020-04-08 13:17:13.744942,20,양지고
247,21,다정고,2020-04-08 13:17:19.028436,20,양지고
248,21,다정고,2020-04-08 13:17:24.613672,20,양지고
249,21,다정고,2020-04-08 13:17:29.886685,20,양지고
250,21,다정고,2020-04-08 13:17:35.170806,20,양지고
251,21,다정고,2020-04-08 13:17:40.453438,20,양지고
252,21,다정고,2020-04-08 13:17:46.479004,20,양지고
253,21,다정고,2020-04-08 13:17:51.819385,20,양지고
254,21,다정고,2020-04-08 13:17:57.100923,20,양지고
255,21,다정고,2020-04-08 13:18:02.760182,20,양지고
256,21,다정고,2020-04-08 13:18:08.038390,20,양지고
257,21,다정고,2020-04-08 13:18:13.315098,20,양지고
258,21,다정고,2020-04-08 13:18:18.596266,20,양지고
259,21,다정고,2020-04-08 13:18:23.916389,20,양지고
260,21,다정고,2020-04-08 13:18:29.789247,20,양지고
261,21,다정고,2020-04-08 13:18:35.152336,20,양지고
262,21,다정고,2020-04-08 13:18:40.411661,20,양지고
263,21,다정고,2020-04-08 13:18:45.686118,20,양지고
264,21,다정고,2020-04-08 13:18:50.958643,20,양지고
265,21,다정고,2020-04-08 13:18:57.161520,20,양지고
266,21,다정고,2020-04-08 13:19:02.494588,20,양지고
267,21,다정고,2020-04-08 13:19:07.774092,20,양지고
268,21,다정고,2020-04-08 13:19:13.059620,20,양지고
269,21,다정고,2020-04-08 13:19:18.338208,20,양지고
270,21,다정고,2020-04-08 13:19:23.763498,20,양지고
271,21,다정고,2020-04-08 13:19:29.063481,20,양지고
272,21,다정고,2020-04-08 13:19:34.338088,20,양지고
273,21,다정고,2020-04-08 13:19:39.617262,20,양지고
274,21,다정고,2020-04-08 13:19:44.885035,20,양지고
275,21,다정고,2020-04-08 13:19:50.169440,20,양지고
276,21,다정고,2020-04-08 13:19:55.439012,20,양지고
277,21,다정고,2020-04-08 13:20:00.718853,20,양지고
278,21,다정고,2020-04-08 13:20:06.036557,20,양지고
279,21,다정고,2020-04-08 13:20:11.310397,20,양지고
280,21,다정고,2020-04-08 13:20:17.385634,20,양지고
281,21,다정고,2020-04-08 13:20:22.661389,20,양지고
282,21,다정고,2020-04-08 13:20:28.493726,20,양지고
283,21,다정고,2020-04-08 13:20:33.813543,20,양지고
284,21,다정고,2020-04-08 13:20:39.090169,20,양지고
285,21,다정고,2020-04-08 13:20:44.550566,20,양지고
286,21,다정고,2020-04-08 13:20:49.821036,20,양지고
287,21,다정고,2020-04-08 13:20:55.084211,20,양지고
288,21,다정고,2020-04-08 13:21:00.368790,20,양지고
289,21,다정고,2020-04-08 13:21:05.643974,20,양지고
290,21,다정고,2020-04-08 13:21:10.951806,20,양지고
291,21,다정고,2020-04-08 13:21:16.220382,20,양지고
292,21,다정고,2020-04-08 13:21:21.499109,20,양지고
293,21,다정고,2020-04-08 13:21:27.338201,20,양지고
294,21,다정고,2020-04-08 13:21:32.609695,20,양지고
295,21,다정고,2020-04-08 13:21:38.477787,20,양지고
296,21,다정고,2020-04-08 13:21:44.473006,20,양지고
297,21,다정고,2020-04-08 13:21:49.761843,20,양지고
298,21,다정고,2020-04-08 13:21:55.051817,20,양지고
299,21,다정고,2020-04-08 13:22:00.320256,20,양지고
300,21,다정고,2020-04-08 13:22:05.598027,20,양지고
301,21,다정고,2020-04-08 13:22:10.862138,20,양지고
302,21,다정고,2020-04-08 13:22:16.148289,20,양지고
303,21,다정고,2020-04-08 13:22:21.477025,20,양지고
304,21,다정고,2020-04-08 13:22:27.521857,20,양지고
305,21,다정고,2020-04-08 13:22:32.804223,20,양지고
306,21,다정고,2020-04-08 13:22:38.087901,20,양지고
307,21,다정고,2020-04-08 13:22:43.357583,20,양지고
308,21,다정고,2020-04-08 13:22:48.640197,20,양지고
309,21,다정고,2020-04-08 13:22:54.474558,20,양지고
310,21,다정고,2020-04-08 13:22:59.733651,20,양지고
311,21,다정고,2020-04-08 13:23:05.521481,20,양지고
312,21,다정고,2020-04-08 13:23:10.801338,20,양지고
313,21,다정고,2020-04-08 13:23:16.091055,20,양지고
314,21,다정고,2020-04-08 13:23:21.373169,20,양지고
315,21,다정고,2020-04-08 13:23:27.544231,20,양지고
316,21,다정고,2020-04-08 13:23:32.835116,20,양지고
317,21,다정고,2020-04-08 13:23:39.536027,20,양지고
318,21,다정고,2020-04-08 13:23:45.988104,20,양지고
319,21,다정고,2020-04-08 13:23:51.273400,20,양지고
320,21,다정고,2020-04-08 13:23:57.414991,20,양지고
321,21,다정고,2020-04-08 13:24:02.789311,20,양지고
322,21,다정고,2020-04-08 13:24:08.068411,20,양지고
323,21,다정고,2020-04-08 13:24:13.350346,20,양지고
324,21,다정고,2020-04-08 13:24:18.621609,20,양지고
325,21,다정고,2020-04-08 13:24:24.487685,20,양지고
326,21,다정고,2020-04-08 13:24:29.874953,20,양지고
327,21,다정고,2020-04-08 13:24:35.161201,20,양지고
328,21,다정고,2020-04-08 13:24:40.447548,20,양지고
329,21,다정고,2020-04-08 13:24:45.727253,20,양지고
330,21,다정고,2020-04-08 13:24:52.483097,20,양지고
331,21,다정고,2020-04-08 13:24:57.751024,20,양지고
332,21,다정고,2020-04-08 13:25:03.032547,20,양지고
333,21,다정고,2020-04-08 13:25:08.617607,20,양지고
334,21,다정고,2020-04-08 13:25:13.890704,20,양지고
335,21,다정고,2020-04-08 13:25:19.178210,20,양지고
336,21,다정고,2020-04-08 13:25:24.487333,20,양지고
337,21,다정고,2020-04-08 13:25:29.762849,20,양지고
338,21,다정고,2020-04-08 13:25:35.033245,20,양지고
339,21,다정고,2020-04-08 13:25:40.313025,20,양지고
340,21,다정고,2020-04-08 13:25:46.138077,20,양지고
341,21,다정고,2020-04-08 13:25:51.422449,20,양지고
342,21,다정고,2020-04-08 13:25:56.704451,20,양지고
