,applystudent2,school1,datetime,applystudent1,school2
465,21,다정고,2020-04-08 12:39:38.424806,20,양지고
466,21,다정고,2020-04-08 12:39:43.968806,20,양지고
467,21,다정고,2020-04-08 12:39:49.224560,20,양지고
468,21,다정고,2020-04-08 12:39:54.852967,20,양지고
469,21,다정고,2020-04-08 12:40:01.206254,20,양지고
470,21,다정고,2020-04-08 12:40:06.641840,20,양지고
471,21,다정고,2020-04-08 12:40:11.893639,20,양지고
472,21,다정고,2020-04-08 12:40:17.401647,20,양지고
473,21,다정고,2020-04-08 12:40:22.671329,20,양지고
474,21,다정고,2020-04-08 12:40:27.923823,20,양지고
475,21,다정고,2020-04-08 12:40:33.172290,20,양지고
476,21,다정고,2020-04-08 12:40:38.424096,20,양지고
477,21,다정고,2020-04-08 12:40:44.517045,20,양지고
478,21,다정고,2020-04-08 12:40:49.789378,20,양지고
479,21,다정고,2020-04-08 12:40:55.399788,20,양지고
480,21,다정고,2020-04-08 12:41:00.662397,20,양지고
481,21,다정고,2020-04-08 12:41:05.916607,20,양지고
482,21,다정고,2020-04-08 12:41:11.406703,20,양지고
483,21,다정고,2020-04-08 12:41:16.664385,20,양지고
484,21,다정고,2020-04-08 12:41:21.932727,20,양지고
485,21,다정고,2020-04-08 12:41:27.191600,20,양지고
486,21,다정고,2020-04-08 12:41:32.885310,20,양지고
487,21,다정고,2020-04-08 12:41:39.208844,20,양지고
488,21,다정고,2020-04-08 12:41:44.468291,20,양지고
489,21,다정고,2020-04-08 12:41:49.714216,20,양지고
490,21,다정고,2020-04-08 12:41:54.974993,20,양지고
491,21,다정고,2020-04-08 12:42:00.241750,20,양지고
492,21,다정고,2020-04-08 12:42:05.502967,20,양지고
493,21,다정고,2020-04-08 12:42:10.768725,20,양지고
494,21,다정고,2020-04-08 12:42:16.037754,20,양지고
495,21,다정고,2020-04-08 12:42:21.408475,20,양지고
496,21,다정고,2020-04-08 12:42:26.811202,20,양지고
497,21,다정고,2020-04-08 12:42:32.185762,20,양지고
498,21,다정고,2020-04-08 12:42:37.459852,20,양지고
499,21,다정고,2020-04-08 12:42:42.728393,20,양지고
500,21,다정고,2020-04-08 12:42:48.027357,20,양지고
501,21,다정고,2020-04-08 12:42:53.412399,20,양지고
502,21,다정고,2020-04-08 12:42:58.798507,20,양지고
503,21,다정고,2020-04-08 12:43:04.074719,20,양지고
504,21,다정고,2020-04-08 12:43:09.354256,20,양지고
505,21,다정고,2020-04-08 12:43:14.608428,20,양지고
506,21,다정고,2020-04-08 12:43:19.890284,20,양지고
507,21,다정고,2020-04-08 12:43:25.340648,20,양지고
508,21,다정고,2020-04-08 12:43:30.661356,20,양지고
509,21,다정고,2020-04-08 12:43:35.957426,20,양지고
510,21,다정고,2020-04-08 12:43:41.401792,20,양지고
511,21,다정고,2020-04-08 12:43:46.703228,20,양지고
512,21,다정고,2020-04-08 12:43:52.046587,20,양지고
513,21,다정고,2020-04-08 12:43:57.442941,20,양지고
514,21,다정고,2020-04-08 12:44:02.732572,20,양지고
515,21,다정고,2020-04-08 12:44:08.138479,20,양지고
516,21,다정고,2020-04-08 12:44:13.401520,20,양지고
517,21,다정고,2020-04-08 12:44:18.659418,20,양지고
518,21,다정고,2020-04-08 12:44:24.189945,20,양지고
519,21,다정고,2020-04-08 12:44:29.761586,20,양지고
520,21,다정고,2020-04-08 12:44:35.229401,20,양지고
521,21,다정고,2020-04-08 12:44:40.591857,20,양지고
522,21,다정고,2020-04-08 12:44:46.342670,20,양지고
523,21,다정고,2020-04-08 12:44:51.735346,20,양지고
524,21,다정고,2020-04-08 12:44:56.996605,20,양지고
525,21,다정고,2020-04-08 12:45:02.361749,20,양지고
526,21,다정고,2020-04-08 12:45:07.631053,20,양지고
527,21,다정고,2020-04-08 12:45:13.181863,20,양지고
528,21,다정고,2020-04-08 12:45:18.462682,20,양지고
529,21,다정고,2020-04-08 12:45:23.751404,20,양지고
530,21,다정고,2020-04-08 12:45:29.037492,20,양지고
531,21,다정고,2020-04-08 12:45:34.373811,20,양지고
532,21,다정고,2020-04-08 12:45:39.634368,20,양지고
533,21,다정고,2020-04-08 12:45:44.956495,20,양지고
534,21,다정고,2020-04-08 12:45:50.242775,20,양지고
535,21,다정고,2020-04-08 12:45:55.521536,20,양지고
536,21,다정고,2020-04-08 12:46:00.803502,20,양지고
537,21,다정고,2020-04-08 12:46:06.051687,20,양지고
538,21,다정고,2020-04-08 12:46:11.332697,20,양지고
539,21,다정고,2020-04-08 12:46:16.644697,20,양지고
540,21,다정고,2020-04-08 12:46:21.917370,20,양지고
541,21,다정고,2020-04-08 12:46:27.521012,20,양지고
542,21,다정고,2020-04-08 12:46:32.830760,20,양지고
543,21,다정고,2020-04-08 12:46:39.313505,20,양지고
544,21,다정고,2020-04-08 12:46:44.614890,20,양지고
545,21,다정고,2020-04-08 12:46:49.867367,20,양지고
546,21,다정고,2020-04-08 12:46:55.156720,20,양지고
547,21,다정고,2020-04-08 12:47:00.445957,20,양지고
548,21,다정고,2020-04-08 12:47:05.798561,20,양지고
549,21,다정고,2020-04-08 12:47:11.066227,20,양지고
550,21,다정고,2020-04-08 12:47:16.355231,20,양지고
551,21,다정고,2020-04-08 12:47:21.622771,20,양지고
552,21,다정고,2020-04-08 12:47:26.890806,20,양지고
