,applystudent2,school2,applystudent1,school1,datetime
927,21,양지고,20,다정고,2020-04-08 08:57:57.490652
928,21,양지고,20,다정고,2020-04-08 08:58:02.781918
929,21,양지고,20,다정고,2020-04-08 08:58:08.068381
930,21,양지고,20,다정고,2020-04-08 08:58:13.356708
931,21,양지고,20,다정고,2020-04-08 08:58:18.635703
932,21,양지고,20,다정고,2020-04-08 08:58:23.917015
933,21,양지고,20,다정고,2020-04-08 08:58:29.212105
934,21,양지고,20,다정고,2020-04-08 08:58:34.478156
935,21,양지고,20,다정고,2020-04-08 08:58:39.755364
936,21,양지고,20,다정고,2020-04-08 08:58:45.045314
937,21,양지고,20,다정고,2020-04-08 08:58:50.336416
938,21,양지고,20,다정고,2020-04-08 08:58:55.619697
939,21,양지고,20,다정고,2020-04-08 08:59:00.904553
940,21,양지고,20,다정고,2020-04-08 08:59:06.180141
941,21,양지고,20,다정고,2020-04-08 08:59:11.464625
942,21,양지고,20,다정고,2020-04-08 08:59:16.745621
943,21,양지고,20,다정고,2020-04-08 08:59:22.014789
944,21,양지고,20,다정고,2020-04-08 08:59:27.311293
945,21,양지고,20,다정고,2020-04-08 08:59:32.577387
946,21,양지고,20,다정고,2020-04-08 08:59:37.860170
947,21,양지고,20,다정고,2020-04-08 08:59:43.134084
948,21,양지고,20,다정고,2020-04-08 08:59:48.417405
949,21,양지고,20,다정고,2020-04-08 08:59:53.700265
950,21,양지고,20,다정고,2020-04-08 08:59:58.992772
951,21,양지고,20,다정고,2020-04-08 09:00:04.269503
952,21,양지고,20,다정고,2020-04-08 09:00:09.553523
953,21,양지고,20,다정고,2020-04-08 09:00:15.823210
954,21,양지고,20,다정고,2020-04-08 09:00:21.107595
955,21,양지고,20,다정고,2020-04-08 09:00:26.410445
956,21,양지고,20,다정고,2020-04-08 09:00:31.710384
957,21,양지고,20,다정고,2020-04-08 09:00:37.616366
958,21,양지고,20,다정고,2020-04-08 09:00:43.208702
959,21,양지고,20,다정고,2020-04-08 09:00:48.522838
960,21,양지고,20,다정고,2020-04-08 09:00:53.810094
961,21,양지고,20,다정고,2020-04-08 09:01:00.778453
962,21,양지고,20,다정고,2020-04-08 09:01:06.064231
963,21,양지고,20,다정고,2020-04-08 09:01:11.358210
964,21,양지고,20,다정고,2020-04-08 09:01:16.643093
965,21,양지고,20,다정고,2020-04-08 09:01:21.927707
966,21,양지고,20,다정고,2020-04-08 09:01:27.216317
967,21,양지고,20,다정고,2020-04-08 09:01:32.512205
968,21,양지고,20,다정고,2020-04-08 09:01:37.801988
969,21,양지고,20,다정고,2020-04-08 09:01:43.080796
970,21,양지고,20,다정고,2020-04-08 09:01:48.366038
971,21,양지고,20,다정고,2020-04-08 09:01:53.647021
972,21,양지고,20,다정고,2020-04-08 09:01:58.930308
973,21,양지고,20,다정고,2020-04-08 09:02:04.209196
974,21,양지고,20,다정고,2020-04-08 09:02:09.498393
975,21,양지고,20,다정고,2020-04-08 09:02:14.792033
976,21,양지고,20,다정고,2020-04-08 09:02:20.075339
977,21,양지고,20,다정고,2020-04-08 09:02:25.354928
978,21,양지고,20,다정고,2020-04-08 09:02:30.650523
979,21,양지고,20,다정고,2020-04-08 09:02:35.932162
980,21,양지고,20,다정고,2020-04-08 09:02:41.214280
981,21,양지고,20,다정고,2020-04-08 09:02:46.502146
982,21,양지고,20,다정고,2020-04-08 09:02:51.803328
983,21,양지고,20,다정고,2020-04-08 09:02:58.789745
984,21,양지고,20,다정고,2020-04-08 09:03:04.080249
985,21,양지고,20,다정고,2020-04-08 09:03:09.370279
986,21,양지고,20,다정고,2020-04-08 09:03:14.664591
987,21,양지고,20,다정고,2020-04-08 09:03:19.946537
988,21,양지고,20,다정고,2020-04-08 09:03:25.271658
989,21,양지고,20,다정고,2020-04-08 09:03:30.555427
990,21,양지고,20,다정고,2020-04-08 09:03:35.836755
991,21,양지고,20,다정고,2020-04-08 09:03:41.108442
992,21,양지고,20,다정고,2020-04-08 09:03:46.390260
993,21,양지고,20,다정고,2020-04-08 09:03:51.683200
994,21,양지고,20,다정고,2020-04-08 09:03:56.965602
995,21,양지고,20,다정고,2020-04-08 09:04:02.244825
996,21,양지고,20,다정고,2020-04-08 09:04:07.523322
997,21,양지고,20,다정고,2020-04-08 09:04:12.816815
998,21,양지고,20,다정고,2020-04-08 09:04:18.096165
999,21,양지고,20,다정고,2020-04-08 09:04:23.379378
1000,21,양지고,20,다정고,2020-04-08 09:04:28.677104
1001,21,양지고,20,다정고,2020-04-08 09:04:33.946996
1002,21,양지고,20,다정고,2020-04-08 09:04:39.474410
1003,21,양지고,20,다정고,2020-04-08 09:04:44.763461
1004,21,양지고,20,다정고,2020-04-08 09:04:50.049058
1005,21,양지고,20,다정고,2020-04-08 09:04:55.342574
1006,21,양지고,20,다정고,2020-04-08 09:05:00.631587
1007,21,양지고,20,다정고,2020-04-08 09:05:05.949461
1008,21,양지고,20,다정고,2020-04-08 09:05:11.232462
1009,21,양지고,20,다정고,2020-04-08 09:05:16.534233
1010,21,양지고,20,다정고,2020-04-08 09:05:22.794436
1011,21,양지고,20,다정고,2020-04-08 09:05:28.084377
1012,21,양지고,20,다정고,2020-04-08 09:05:33.368910
1013,21,양지고,20,다정고,2020-04-08 09:05:38.657427
1014,21,양지고,20,다정고,2020-04-08 09:05:43.953078
1015,21,양지고,20,다정고,2020-04-08 09:05:49.225606
1016,21,양지고,20,다정고,2020-04-08 09:05:54.521286
1017,21,양지고,20,다정고,2020-04-08 09:05:59.804834
1018,21,양지고,20,다정고,2020-04-08 09:06:05.095368
1019,21,양지고,20,다정고,2020-04-08 09:06:10.388373
1020,21,양지고,20,다정고,2020-04-08 09:06:15.677314
1021,21,양지고,20,다정고,2020-04-08 09:06:20.979177
1022,21,양지고,20,다정고,2020-04-08 09:06:26.796079
1023,21,양지고,20,다정고,2020-04-08 09:06:32.501058
1024,21,양지고,20,다정고,2020-04-08 09:06:37.791990
1025,21,양지고,20,다정고,2020-04-08 09:06:43.126417
1026,21,양지고,20,다정고,2020-04-08 09:06:48.635882
1027,21,양지고,20,다정고,2020-04-08 09:06:53.913660
1028,21,양지고,20,다정고,2020-04-08 09:06:59.186928
1029,21,양지고,20,다정고,2020-04-08 09:07:04.457229
1030,21,양지고,20,다정고,2020-04-08 09:07:09.733488
1031,21,양지고,20,다정고,2020-04-08 09:07:15.013084
1032,21,양지고,20,다정고,2020-04-08 09:07:20.410025
1033,21,양지고,20,다정고,2020-04-08 09:07:26.800996
1034,21,양지고,20,다정고,2020-04-08 09:07:32.278299
1035,21,양지고,20,다정고,2020-04-08 09:07:37.542118
1036,21,양지고,20,다정고,2020-04-08 09:07:42.816104
1037,21,양지고,20,다정고,2020-04-08 09:07:48.111864
1038,21,양지고,20,다정고,2020-04-08 09:07:53.386337
1039,21,양지고,20,다정고,2020-04-08 09:07:59.786221
1040,21,양지고,20,다정고,2020-04-08 09:08:05.078533
1041,21,양지고,20,다정고,2020-04-08 09:08:10.355339
1042,21,양지고,20,다정고,2020-04-08 09:08:16.793845
1043,21,양지고,20,다정고,2020-04-08 09:08:22.779256
1044,21,양지고,20,다정고,2020-04-08 09:08:28.050855
1045,21,양지고,20,다정고,2020-04-08 09:08:33.345123
1046,21,양지고,20,다정고,2020-04-08 09:08:38.611151
1047,21,양지고,20,다정고,2020-04-08 09:08:43.888660
1048,21,양지고,20,다정고,2020-04-08 09:08:49.171155
1049,21,양지고,20,다정고,2020-04-08 09:08:54.434964
1050,21,양지고,20,다정고,2020-04-08 09:08:59.708051
1051,21,양지고,20,다정고,2020-04-08 09:09:04.972933
1052,21,양지고,20,다정고,2020-04-08 09:09:10.253494
1053,21,양지고,20,다정고,2020-04-08 09:09:15.514115
1054,21,양지고,20,다정고,2020-04-08 09:09:20.801816
1055,21,양지고,20,다정고,2020-04-08 09:09:26.051067
1056,21,양지고,20,다정고,2020-04-08 09:09:31.339858
1057,21,양지고,20,다정고,2020-04-08 09:09:36.618484
1058,21,양지고,20,다정고,2020-04-08 09:09:42.847532
1059,21,양지고,20,다정고,2020-04-08 09:09:48.200376
1060,21,양지고,20,다정고,2020-04-08 09:09:53.531636
1061,21,양지고,20,다정고,2020-04-08 09:09:58.867612
1062,21,양지고,20,다정고,2020-04-08 09:10:04.206372
1063,21,양지고,20,다정고,2020-04-08 09:10:09.500377
1064,21,양지고,20,다정고,2020-04-08 09:10:15.087623
1065,21,양지고,20,다정고,2020-04-08 09:10:21.131519
1066,21,양지고,20,다정고,2020-04-08 09:10:27.823141
1067,21,양지고,20,다정고,2020-04-08 09:10:33.123581
1068,21,양지고,20,다정고,2020-04-08 09:10:38.828173
1069,21,양지고,20,다정고,2020-04-08 09:10:44.519231
1070,21,양지고,20,다정고,2020-04-08 09:10:49.883831
1071,21,양지고,20,다정고,2020-04-08 09:10:55.171777
1072,21,양지고,20,다정고,2020-04-08 09:11:01.827978
1073,21,양지고,20,다정고,2020-04-08 09:11:07.118597
1074,21,양지고,20,다정고,2020-04-08 09:11:12.414214
1075,21,양지고,20,다정고,2020-04-08 09:11:17.699711
1076,21,양지고,20,다정고,2020-04-08 09:11:22.988678
1077,21,양지고,20,다정고,2020-04-08 09:11:28.279287
1078,21,양지고,20,다정고,2020-04-08 09:11:33.579064
1079,21,양지고,20,다정고,2020-04-08 09:11:38.857892
1080,21,양지고,20,다정고,2020-04-08 09:11:44.147742
1081,21,양지고,20,다정고,2020-04-08 09:11:49.454501
1082,21,양지고,20,다정고,2020-04-08 09:11:54.742513
1083,21,양지고,20,다정고,2020-04-08 09:12:00.673622
1084,21,양지고,20,다정고,2020-04-08 09:12:06.209500
1085,21,양지고,20,다정고,2020-04-08 09:12:11.518410
1086,21,양지고,20,다정고,2020-04-08 09:12:16.818945
1087,21,양지고,20,다정고,2020-04-08 09:12:22.111239
1088,21,양지고,20,다정고,2020-04-08 09:12:27.400278
1089,21,양지고,20,다정고,2020-04-08 09:12:32.801702
1090,21,양지고,20,다정고,2020-04-08 09:12:38.287006
1091,21,양지고,20,다정고,2020-04-08 09:12:43.608059
1092,21,양지고,20,다정고,2020-04-08 09:12:48.903433
1093,21,양지고,20,다정고,2020-04-08 09:12:54.261896
1094,21,양지고,20,다정고,2020-04-08 09:12:59.799523
1095,21,양지고,20,다정고,2020-04-08 09:13:05.093990
1096,21,양지고,20,다정고,2020-04-08 09:13:10.723929
1097,21,양지고,20,다정고,2020-04-08 09:13:16.016782
1098,21,양지고,20,다정고,2020-04-08 09:13:21.801091
1099,21,양지고,20,다정고,2020-04-08 09:13:27.070338
1100,21,양지고,20,다정고,2020-04-08 09:13:32.359290
1101,21,양지고,20,다정고,2020-04-08 09:13:37.647178
1102,21,양지고,20,다정고,2020-04-08 09:13:42.942143
1103,21,양지고,20,다정고,2020-04-08 09:13:48.236643
1104,21,양지고,20,다정고,2020-04-08 09:13:53.520710
1105,21,양지고,20,다정고,2020-04-08 09:13:59.537579
1106,21,양지고,20,다정고,2020-04-08 09:14:04.831797
1107,21,양지고,20,다정고,2020-04-08 09:14:10.126812
1108,21,양지고,20,다정고,2020-04-08 09:14:15.422999
1109,21,양지고,20,다정고,2020-04-08 09:14:20.707415
1110,21,양지고,20,다정고,2020-04-08 09:14:25.990224
1111,21,양지고,20,다정고,2020-04-08 09:14:31.279714
1112,21,양지고,20,다정고,2020-04-08 09:14:36.564926
1113,21,양지고,20,다정고,2020-04-08 09:14:41.859061
1114,21,양지고,20,다정고,2020-04-08 09:14:47.142458
1115,21,양지고,20,다정고,2020-04-08 09:14:52.431517
1116,21,양지고,20,다정고,2020-04-08 09:14:57.727261
1117,21,양지고,20,다정고,2020-04-08 09:15:03.017137
1118,21,양지고,20,다정고,2020-04-08 09:15:08.360675
1119,21,양지고,20,다정고,2020-04-08 09:15:13.896541
1120,21,양지고,20,다정고,2020-04-08 09:15:19.186295
1121,21,양지고,20,다정고,2020-04-08 09:15:24.494487
1122,21,양지고,20,다정고,2020-04-08 09:15:29.796921
1123,21,양지고,20,다정고,2020-04-08 09:15:35.080153
1124,21,양지고,20,다정고,2020-04-08 09:15:40.367454
1125,21,양지고,20,다정고,2020-04-08 09:15:45.720818
1126,21,양지고,20,다정고,2020-04-08 09:15:51.016197
1127,21,양지고,20,다정고,2020-04-08 09:15:56.338033
1128,21,양지고,20,다정고,2020-04-08 09:16:01.650447
1129,21,양지고,20,다정고,2020-04-08 09:16:06.949644
1130,21,양지고,20,다정고,2020-04-08 09:16:12.379159
1131,21,양지고,20,다정고,2020-04-08 09:16:17.663024
1132,21,양지고,20,다정고,2020-04-08 09:16:22.952653
1133,21,양지고,20,다정고,2020-04-08 09:16:28.817251
1134,21,양지고,20,다정고,2020-04-08 09:16:34.329383
1135,21,양지고,20,다정고,2020-04-08 09:16:39.623396
1136,21,양지고,20,다정고,2020-04-08 09:16:44.938128
1137,21,양지고,20,다정고,2020-04-08 09:16:50.245727
1138,21,양지고,20,다정고,2020-04-08 09:16:56.839493
1139,21,양지고,20,다정고,2020-04-08 09:17:02.149484
1140,21,양지고,20,다정고,2020-04-08 09:17:07.433297
1141,21,양지고,20,다정고,2020-04-08 09:17:12.723936
1142,21,양지고,20,다정고,2020-04-08 09:17:18.011110
1143,21,양지고,20,다정고,2020-04-08 09:17:23.309605
1144,21,양지고,20,다정고,2020-04-08 09:17:28.608217
1145,21,양지고,20,다정고,2020-04-08 09:17:33.887951
1146,21,양지고,20,다정고,2020-04-08 09:17:39.209996
1147,21,양지고,20,다정고,2020-04-08 09:17:44.502981
1148,21,양지고,20,다정고,2020-04-08 09:17:49.874971
1149,21,양지고,20,다정고,2020-04-08 09:17:55.184560
1150,21,양지고,20,다정고,2020-04-08 09:18:00.495790
1151,21,양지고,20,다정고,2020-04-08 09:18:05.779756
1152,21,양지고,20,다정고,2020-04-08 09:18:11.474636
1153,21,양지고,20,다정고,2020-04-08 09:18:16.763861
1154,21,양지고,20,다정고,2020-04-08 09:18:23.814968
1155,21,양지고,20,다정고,2020-04-08 09:18:29.128531
1156,21,양지고,20,다정고,2020-04-08 09:18:34.432334
1157,21,양지고,20,다정고,2020-04-08 09:18:40.092476
1158,21,양지고,20,다정고,2020-04-08 09:18:46.810013
1159,21,양지고,20,다정고,2020-04-08 09:18:52.107656
1160,21,양지고,20,다정고,2020-04-08 09:18:57.402058
1161,21,양지고,20,다정고,2020-04-08 09:19:02.689541
1162,21,양지고,20,다정고,2020-04-08 09:19:07.967134
1163,21,양지고,20,다정고,2020-04-08 09:19:13.269439
1164,21,양지고,20,다정고,2020-04-08 09:19:18.570178
1165,21,양지고,20,다정고,2020-04-08 09:19:23.854764
1166,21,양지고,20,다정고,2020-04-08 09:19:29.137035
1167,21,양지고,20,다정고,2020-04-08 09:19:34.435538
1168,21,양지고,20,다정고,2020-04-08 09:19:39.809006
1169,21,양지고,20,다정고,2020-04-08 09:19:45.462339
1170,21,양지고,20,다정고,2020-04-08 09:19:50.750924
1171,21,양지고,20,다정고,2020-04-08 09:19:56.047713
1172,21,양지고,20,다정고,2020-04-08 09:20:02.815233
1173,21,양지고,20,다정고,2020-04-08 09:20:08.092816
1174,21,양지고,20,다정고,2020-04-08 09:20:13.422313
1175,21,양지고,20,다정고,2020-04-08 09:20:18.693475
1176,21,양지고,20,다정고,2020-04-08 09:20:24.900675
1177,21,양지고,20,다정고,2020-04-08 09:20:30.507660
1178,21,양지고,20,다정고,2020-04-08 09:20:35.795608
1179,21,양지고,20,다정고,2020-04-08 09:20:42.814013
1180,21,양지고,20,다정고,2020-04-08 09:20:48.105203
1181,21,양지고,20,다정고,2020-04-08 09:20:54.524460
1182,21,양지고,20,다정고,2020-04-08 09:21:00.478315
1183,21,양지고,20,다정고,2020-04-08 09:21:05.781516
1184,21,양지고,20,다정고,2020-04-08 09:21:11.092905
1185,21,양지고,20,다정고,2020-04-08 09:21:16.381774
1186,21,양지고,20,다정고,2020-04-08 09:21:22.832995
1187,21,양지고,20,다정고,2020-04-08 09:21:28.111972
1188,21,양지고,20,다정고,2020-04-08 09:21:33.407467
1189,21,양지고,20,다정고,2020-04-08 09:21:38.706881
1190,21,양지고,20,다정고,2020-04-08 09:21:43.980208
1191,21,양지고,20,다정고,2020-04-08 09:21:49.830869
1192,21,양지고,20,다정고,2020-04-08 09:21:55.127386
1193,21,양지고,20,다정고,2020-04-08 09:22:00.429851
1194,21,양지고,20,다정고,2020-04-08 09:22:05.721021
1195,21,양지고,20,다정고,2020-04-08 09:22:11.110180
1196,21,양지고,20,다정고,2020-04-08 09:22:16.397518
1197,21,양지고,20,다정고,2020-04-08 09:22:22.822967
1198,21,양지고,20,다정고,2020-04-08 09:22:28.123011
1199,21,양지고,20,다정고,2020-04-08 09:22:33.407539
1200,21,양지고,20,다정고,2020-04-08 09:22:38.724392
1201,21,양지고,20,다정고,2020-04-08 09:22:44.002009
1202,21,양지고,20,다정고,2020-04-08 09:22:49.830787
1203,21,양지고,20,다정고,2020-04-08 09:22:55.215273
1204,21,양지고,20,다정고,2020-04-08 09:23:00.509764
1205,21,양지고,20,다정고,2020-04-08 09:23:06.459612
1206,21,양지고,20,다정고,2020-04-08 09:23:11.751088
1207,21,양지고,20,다정고,2020-04-08 09:23:17.071955
1208,21,양지고,20,다정고,2020-04-08 09:23:22.877619
1209,21,양지고,20,다정고,2020-04-08 09:23:28.169797
1210,21,양지고,20,다정고,2020-04-08 09:23:33.463024
1211,21,양지고,20,다정고,2020-04-08 09:23:38.752274
1212,21,양지고,20,다정고,2020-04-08 09:23:44.047537
1213,21,양지고,20,다정고,2020-04-08 09:23:49.330925
1214,21,양지고,20,다정고,2020-04-08 09:23:54.615021
1215,21,양지고,20,다정고,2020-04-08 09:24:00.182147
1216,21,양지고,20,다정고,2020-04-08 09:24:05.876901
1217,21,양지고,20,다정고,2020-04-08 09:24:11.161957
1218,21,양지고,20,다정고,2020-04-08 09:24:16.483693
1219,21,양지고,20,다정고,2020-04-08 09:24:21.811969
1220,21,양지고,20,다정고,2020-04-08 09:24:27.701712
1221,21,양지고,20,다정고,2020-04-08 09:24:33.012392
1222,21,양지고,20,다정고,2020-04-08 09:24:39.812657
1223,21,양지고,20,다정고,2020-04-08 09:24:45.320517
1224,21,양지고,20,다정고,2020-04-08 09:24:50.648523
1225,21,양지고,20,다정고,2020-04-08 09:24:56.369373
1226,21,양지고,20,다정고,2020-04-08 09:25:01.672702
1227,21,양지고,20,다정고,2020-04-08 09:25:06.967643
1228,21,양지고,20,다정고,2020-04-08 09:25:13.823047
1229,21,양지고,20,다정고,2020-04-08 09:25:20.640263
1230,21,양지고,20,다정고,2020-04-08 09:25:25.924412
1231,21,양지고,20,다정고,2020-04-08 09:25:31.225050
1232,21,양지고,20,다정고,2020-04-08 09:25:36.749852
1233,21,양지고,20,다정고,2020-04-08 09:25:42.043019
1234,21,양지고,20,다정고,2020-04-08 09:25:47.345954
1235,21,양지고,20,다정고,2020-04-08 09:25:52.635455
1236,21,양지고,20,다정고,2020-04-08 09:25:58.361348
1237,21,양지고,20,다정고,2020-04-08 09:26:03.828110
1238,21,양지고,20,다정고,2020-04-08 09:26:09.139918
1239,21,양지고,20,다정고,2020-04-08 09:26:15.817369
1240,21,양지고,20,다정고,2020-04-08 09:26:21.811751
1241,21,양지고,20,다정고,2020-04-08 09:26:27.107914
1242,21,양지고,20,다정고,2020-04-08 09:26:33.617875
1243,21,양지고,20,다정고,2020-04-08 09:26:39.794302
1244,21,양지고,20,다정고,2020-04-08 09:26:45.369105
1245,21,양지고,20,다정고,2020-04-08 09:26:50.648150
1246,21,양지고,20,다정고,2020-04-08 09:26:55.943420
1247,21,양지고,20,다정고,2020-04-08 09:27:01.220058
1248,21,양지고,20,다정고,2020-04-08 09:27:06.490617
1249,21,양지고,20,다정고,2020-04-08 09:27:12.693328
1250,21,양지고,20,다정고,2020-04-08 09:27:18.026331
1251,21,양지고,20,다정고,2020-04-08 09:27:23.422618
1252,21,양지고,20,다정고,2020-04-08 09:27:28.716538
1253,21,양지고,20,다정고,2020-04-08 09:27:34.204487
1254,21,양지고,20,다정고,2020-04-08 09:27:39.505780
1255,21,양지고,20,다정고,2020-04-08 09:27:44.786095
1256,21,양지고,20,다정고,2020-04-08 09:27:50.059888
1257,21,양지고,20,다정고,2020-04-08 09:27:56.738820
1258,21,양지고,20,다정고,2020-04-08 09:28:02.013005
1259,21,양지고,20,다정고,2020-04-08 09:28:07.872351
1260,21,양지고,20,다정고,2020-04-08 09:28:13.862899
1261,21,양지고,20,다정고,2020-04-08 09:28:19.518146
1262,21,양지고,20,다정고,2020-04-08 09:28:24.979877
1263,21,양지고,20,다정고,2020-04-08 09:28:31.940487
1264,21,양지고,20,다정고,2020-04-08 09:28:37.966213
1265,21,양지고,20,다정고,2020-04-08 09:28:43.927932
1266,21,양지고,20,다정고,2020-04-08 09:28:49.224287
1267,21,양지고,20,다정고,2020-04-08 09:28:54.511862
1268,21,양지고,20,다정고,2020-04-08 09:28:59.809475
1269,21,양지고,20,다정고,2020-04-08 09:29:05.095793
1270,21,양지고,20,다정고,2020-04-08 09:29:10.381288
1271,21,양지고,20,다정고,2020-04-08 09:29:15.912025
1272,21,양지고,20,다정고,2020-04-08 09:29:21.371468
1273,21,양지고,20,다정고,2020-04-08 09:29:26.642909
1274,21,양지고,20,다정고,2020-04-08 09:29:31.925060
1275,21,양지고,20,다정고,2020-04-08 09:29:37.200199
1276,21,양지고,20,다정고,2020-04-08 09:29:42.831411
1277,21,양지고,20,다정고,2020-04-08 09:29:48.124796
1278,21,양지고,20,다정고,2020-04-08 09:29:53.855672
1279,21,양지고,20,다정고,2020-04-08 09:29:59.159185
1280,21,양지고,20,다정고,2020-04-08 09:30:04.436846
1281,21,양지고,20,다정고,2020-04-08 09:30:09.732720
1282,21,양지고,20,다정고,2020-04-08 09:30:15.837218
1283,21,양지고,20,다정고,2020-04-08 09:30:22.756638
1284,21,양지고,20,다정고,2020-04-08 09:30:28.052462
1285,21,양지고,20,다정고,2020-04-08 09:30:33.340378
1286,21,양지고,20,다정고,2020-04-08 09:30:39.813182
1287,21,양지고,20,다정고,2020-04-08 09:30:45.861392
1288,21,양지고,20,다정고,2020-04-08 09:30:51.139601
1289,21,양지고,20,다정고,2020-04-08 09:30:57.815996
1290,21,양지고,20,다정고,2020-04-08 09:31:03.823317
1291,21,양지고,20,다정고,2020-04-08 09:31:09.102348
1292,21,양지고,20,다정고,2020-04-08 09:31:14.384578
1293,21,양지고,20,다정고,2020-04-08 09:31:19.663512
1294,21,양지고,20,다정고,2020-04-08 09:31:24.951648
1295,21,양지고,20,다정고,2020-04-08 09:31:30.223149
1296,21,양지고,20,다정고,2020-04-08 09:31:35.497084
1297,21,양지고,20,다정고,2020-04-08 09:31:40.840931
1298,21,양지고,20,다정고,2020-04-08 09:31:46.104286
1299,21,양지고,20,다정고,2020-04-08 09:31:51.392289
1300,21,양지고,20,다정고,2020-04-08 09:31:57.264224
1301,21,양지고,20,다정고,2020-04-08 09:32:02.592955
1302,21,양지고,20,다정고,2020-04-08 09:32:07.895044
1303,21,양지고,20,다정고,2020-04-08 09:32:13.263921
1304,21,양지고,20,다정고,2020-04-08 09:32:18.628347
1305,21,양지고,20,다정고,2020-04-08 09:32:23.953082
1306,21,양지고,20,다정고,2020-04-08 09:32:29.229050
1307,21,양지고,20,다정고,2020-04-08 09:32:34.643789
1308,21,양지고,20,다정고,2020-04-08 09:32:40.065468
1309,21,양지고,20,다정고,2020-04-08 09:32:45.351495
1310,21,양지고,20,다정고,2020-04-08 09:32:50.831548
1311,21,양지고,20,다정고,2020-04-08 09:32:56.603102
1312,21,양지고,20,다정고,2020-04-08 09:33:01.979135
1313,21,양지고,20,다정고,2020-04-08 09:33:07.264258
1314,21,양지고,20,다정고,2020-04-08 09:33:12.569196
1315,21,양지고,20,다정고,2020-04-08 09:33:17.821693
1316,21,양지고,20,다정고,2020-04-08 09:33:24.497248
1317,21,양지고,20,다정고,2020-04-08 09:33:30.243142
1318,21,양지고,20,다정고,2020-04-08 09:33:35.557013
1319,21,양지고,20,다정고,2020-04-08 09:33:40.833901
1320,21,양지고,20,다정고,2020-04-08 09:33:47.818103
1321,21,양지고,20,다정고,2020-04-08 09:33:53.116498
1322,21,양지고,20,다정고,2020-04-08 09:33:58.386968
1323,21,양지고,20,다정고,2020-04-08 09:34:03.659417
1324,21,양지고,20,다정고,2020-04-08 09:34:09.829186
1325,21,양지고,20,다정고,2020-04-08 09:34:15.097300
1326,21,양지고,20,다정고,2020-04-08 09:34:20.380890
1327,21,양지고,20,다정고,2020-04-08 09:34:25.730221
1328,21,양지고,20,다정고,2020-04-08 09:34:31.007000
1329,21,양지고,20,다정고,2020-04-08 09:34:36.302355
1330,21,양지고,20,다정고,2020-04-08 09:34:41.577128
1331,21,양지고,20,다정고,2020-04-08 09:34:46.848426
1332,21,양지고,20,다정고,2020-04-08 09:34:52.280526
1333,21,양지고,20,다정고,2020-04-08 09:34:57.558935
1334,21,양지고,20,다정고,2020-04-08 09:35:02.826634
1335,21,양지고,20,다정고,2020-04-08 09:35:08.131470
1336,21,양지고,20,다정고,2020-04-08 09:35:13.396305
1337,21,양지고,20,다정고,2020-04-08 09:35:18.668399
1338,21,양지고,20,다정고,2020-04-08 09:35:23.946102
1339,21,양지고,20,다정고,2020-04-08 09:35:29.223008
1340,21,양지고,20,다정고,2020-04-08 09:35:34.486486
1341,21,양지고,20,다정고,2020-04-08 09:35:40.817335
1342,21,양지고,20,다정고,2020-04-08 09:35:46.121004
1343,21,양지고,20,다정고,2020-04-08 09:35:51.397207
1344,21,양지고,20,다정고,2020-04-08 09:35:56.672229
1345,21,양지고,20,다정고,2020-04-08 09:36:01.949435
1346,21,양지고,20,다정고,2020-04-08 09:36:07.239641
1347,21,양지고,20,다정고,2020-04-08 09:36:12.509680
1348,21,양지고,20,다정고,2020-04-08 09:36:17.788678
1349,21,양지고,20,다정고,2020-04-08 09:36:23.069490
1350,21,양지고,20,다정고,2020-04-08 09:36:28.359072
1351,21,양지고,20,다정고,2020-04-08 09:36:34.416465
1352,21,양지고,20,다정고,2020-04-08 09:36:39.700034
1353,21,양지고,20,다정고,2020-04-08 09:36:45.019395
1354,21,양지고,20,다정고,2020-04-08 09:36:50.318764
1355,21,양지고,20,다정고,2020-04-08 09:36:56.848784
1356,21,양지고,20,다정고,2020-04-08 09:37:02.115148
1357,21,양지고,20,다정고,2020-04-08 09:37:07.526279
1358,21,양지고,20,다정고,2020-04-08 09:37:12.807821
1359,21,양지고,20,다정고,2020-04-08 09:37:18.081603
1360,21,양지고,20,다정고,2020-04-08 09:37:23.350411
1361,21,양지고,20,다정고,2020-04-08 09:37:29.852293
1362,21,양지고,20,다정고,2020-04-08 09:37:35.120505
1363,21,양지고,20,다정고,2020-04-08 09:37:40.404397
1364,21,양지고,20,다정고,2020-04-08 09:37:46.830256
1365,21,양지고,20,다정고,2020-04-08 09:37:52.149715
1366,21,양지고,20,다정고,2020-04-08 09:37:57.412401
1367,21,양지고,20,다정고,2020-04-08 09:38:02.704513
1368,21,양지고,20,다정고,2020-04-08 09:38:07.988034
1369,21,양지고,20,다정고,2020-04-08 09:38:13.278958
1370,21,양지고,20,다정고,2020-04-08 09:38:18.557840
1371,21,양지고,20,다정고,2020-04-08 09:38:23.834498
1372,21,양지고,20,다정고,2020-04-08 09:38:29.113010
1373,21,양지고,20,다정고,2020-04-08 09:38:34.380078
1374,21,양지고,20,다정고,2020-04-08 09:38:39.667700
1375,21,양지고,20,다정고,2020-04-08 09:38:45.812209
1376,21,양지고,20,다정고,2020-04-08 09:38:51.093078
1377,21,양지고,20,다정고,2020-04-08 09:38:56.374539
1378,21,양지고,20,다정고,2020-04-08 09:39:01.651639
1379,21,양지고,20,다정고,2020-04-08 09:39:06.932988
